"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","biotype"
"Ap1s2",1.21331971502439e-43,-0.261838209337302,0.162,0.36,3.36259425821861e-39,"myofiber","Ap1s2","protein_coding"
"Stat3",1.23171370214288e-43,-0.256031987791131,0.181,0.389,3.41357135411877e-39,"myofiber","Stat3","protein_coding"
"Atp2b1",1.37103931799938e-43,-0.274285462591402,0.186,0.394,3.79969836590349e-39,"myofiber","Atp2b1","protein_coding"
"Rarres2",1.62384621991479e-43,-0.385383760619991,0.247,0.457,4.50032741387185e-39,"myofiber","Rarres2","protein_coding"
"Mrps26",1.74717850794076e-43,-0.542337435802627,0.323,0.515,4.84213051690703e-39,"myofiber","Mrps26","protein_coding"
"Csrp1",1.90047300607905e-43,-0.250254256350241,0.144,0.337,5.26697088904749e-39,"myofiber","Csrp1","protein_coding"
"Pam",2.3809793189704e-43,-0.281207194403651,0.167,0.371,6.59864608459458e-39,"myofiber","Pam","protein_coding"
"Atp1b1",5.57587479175894e-43,0.462681334206719,0.608,0.468,1.54529793978807e-38,"myofiber","Atp1b1","protein_coding"
"Asb11",5.90067320797943e-43,0.428188377412153,0.527,0.362,1.63531257285942e-38,"myofiber","Asb11","protein_coding"
"Ssb",6.12309048256776e-43,-0.301848402187218,0.235,0.447,1.69695329633883e-38,"myofiber","Ssb","protein_coding"
"Ppp1r3a",6.77427984559594e-43,0.393196537070911,0.48,0.304,1.87742391640846e-38,"myofiber","Ppp1r3a","protein_coding"
"Phkb",7.38786940162757e-43,0.446692715768057,0.62,0.486,2.04747412596707e-38,"myofiber","Phkb","protein_coding"
"Gys1",9.03160620118699e-43,0.390212363985468,0.811,0.691,2.50301934259696e-38,"myofiber","Gys1","protein_coding"
"Slc6a6",9.48237667810566e-43,-0.305417595193769,0.211,0.411,2.6279458725702e-38,"myofiber","Slc6a6","protein_coding"
"Wtap",1.84635651800888e-42,-0.283313109036449,0.157,0.35,5.11699245400981e-38,"myofiber","Wtap","protein_coding"
"Ndufb10",1.92585247534704e-42,0.323616545904393,0.955,0.931,5.33730755017679e-38,"myofiber","Ndufb10","protein_coding"
"Casq1",3.5967105316764e-42,0.350748277834581,0.997,0.97,9.96792356748798e-38,"myofiber","Casq1","protein_coding"
"Tmem30a",5.15637252781284e-42,-0.292550870176301,0.311,0.538,1.42903708235805e-37,"myofiber","Tmem30a","protein_coding"
"3425401B19Rik",5.87163931978645e-42,0.4324092996811,0.656,0.512,1.62726612108562e-37,"myofiber","3425401B19Rik","protein_coding"
"Tmem182",6.15695157749255e-42,0.386242873271924,0.716,0.584,1.70633756018629e-37,"myofiber","Tmem182","protein_coding"
"Sf3b1",6.69788102301662e-42,-0.294222613137979,0.289,0.518,1.85625074671883e-37,"myofiber","Sf3b1","protein_coding"
"C4b",7.66627104457239e-42,-0.265445036432139,0.037,0.155,2.12463035729279e-37,"myofiber","C4b","protein_coding"
"Rbis",8.06285164021805e-42,-0.335833624431337,0.165,0.345,2.23453870357003e-37,"myofiber","Rbis","protein_coding"
"Rab14",9.47640299003793e-42,-0.32575114043581,0.332,0.555,2.62629032465911e-37,"myofiber","Rab14","protein_coding"
"Lamtor3",1.59170869025369e-41,-0.254044065907461,0.214,0.424,4.41126146416908e-37,"myofiber","Lamtor3","protein_coding"
"Ndufa8",2.09835612237041e-41,0.376254292582036,0.855,0.806,5.81538415753735e-37,"myofiber","Ndufa8","protein_coding"
"Rbx1",2.16855497045654e-41,-0.355143906501897,0.606,0.761,6.00993324512326e-37,"myofiber","Rbx1","protein_coding"
"Lpin1",2.31931417882885e-41,0.417518266077868,0.632,0.497,6.42774731520628e-37,"myofiber","Lpin1","protein_coding"
"Macroh2a1",2.65263837563483e-41,-0.328522449592236,0.308,0.528,7.35152199423438e-37,"myofiber","Macroh2a1","protein_coding"
"Ndufv3",3.08013808860604e-41,0.300690947703126,0.946,0.922,8.53629469876277e-37,"myofiber","Ndufv3","protein_coding"
"1110004F10Rik",4.70639569979942e-41,-0.254029830406663,0.238,0.451,1.30433050424241e-36,"myofiber","1110004F10Rik","protein_coding"
"Nop56",5.50765121805154e-41,-0.295661146157145,0.109,0.269,1.5263904585708e-36,"myofiber","Nop56","protein_coding"
"Lrrc14b",5.83964020941295e-41,0.411940071259245,0.448,0.275,1.6183978876367e-36,"myofiber","Lrrc14b","protein_coding"
"Eif3b",7.06901101748962e-41,-0.358696732178234,0.424,0.627,1.95910571338707e-36,"myofiber","Eif3b","protein_coding"
"Vamp5",7.48089159022596e-41,0.436886537243432,0.611,0.468,2.07325429531522e-36,"myofiber","Vamp5","protein_coding"
"Map3k1",1.08044319085423e-40,-0.287731987011206,0.039,0.158,2.9943402591334e-36,"myofiber","Map3k1","protein_coding"
"Acacb",1.11116092744336e-40,0.388901806899158,0.458,0.281,3.07947139431654e-36,"myofiber","Acacb","protein_coding"
"2310040G24Rik",1.909052052708e-40,0.426598964298524,0.699,0.584,5.29074685887495e-36,"myofiber","2310040G24Rik","lncRNA"
"Wdr26",2.05311879941627e-40,-0.291980783520944,0.315,0.541,5.69001344070224e-36,"myofiber","Wdr26","protein_coding"
"Dmac1",2.17115861484695e-40,-0.266905584070296,0.281,0.504,6.01714898518683e-36,"myofiber","Dmac1","protein_coding"
"Slc25a39",3.36596172741576e-40,-0.301419416026326,0.257,0.463,9.32842633136004e-36,"myofiber","Slc25a39","protein_coding"
"Glud1",4.08338431207688e-40,-0.343957240167841,0.388,0.603,1.13166912824899e-35,"myofiber","Glud1","protein_coding"
"Gm11225",4.49928858060352e-40,-0.373964138034173,0.531,0.756,1.24693283722846e-35,"myofiber","Gm11225","processed_pseudogene"
"Cflar",5.2251320594927e-40,-0.614803952373331,0.122,0.274,1.44809309896781e-35,"myofiber","Cflar","protein_coding"
"Myh1",5.30693964859171e-40,0.297254481535645,1,0.998,1.47076525421071e-35,"myofiber","Myh1","protein_coding"
"Plvap",5.62223234486205e-40,-0.30573016122273,0.092,0.244,1.55814547205507e-35,"myofiber","Plvap","protein_coding"
"H1f0",6.09694796323901e-40,-0.317883434009578,0.374,0.603,1.68970815853206e-35,"myofiber","H1f0","protein_coding"
"Matr3",6.26477348184166e-40,-0.281364143096004,0.233,0.441,1.7362193227576e-35,"myofiber","Matr3","protein_coding"
"Perm1",7.99171687356399e-40,0.379039079143862,0.367,0.198,2.21482441433952e-35,"myofiber","Perm1","protein_coding"
"Rnps1",9.51051340194493e-40,-0.259549027086097,0.222,0.43,2.63574368421502e-35,"myofiber","Rnps1","protein_coding"
"Lrrc30",9.5257022671754e-40,0.410039548621659,0.543,0.391,2.63995312632499e-35,"myofiber","Lrrc30","protein_coding"
"Srp14",9.71067004295105e-40,-0.331392294949718,0.598,0.771,2.69121509570346e-35,"myofiber","Srp14","protein_coding"
"S100a16",1.0387370541476e-39,-0.323220399703163,0.362,0.584,2.87875587186467e-35,"myofiber","S100a16","protein_coding"
"Pkig",1.12401249020513e-39,-0.311704449487133,0.382,0.602,3.11508821535451e-35,"myofiber","Pkig","protein_coding"
"Eif3k",1.50949654397935e-39,-0.362455037928542,0.517,0.702,4.18341872198438e-35,"myofiber","Eif3k","protein_coding"
"Arl6ip5",1.69627087770727e-39,-0.273139516041207,0.274,0.485,4.70104511047792e-35,"myofiber","Arl6ip5","protein_coding"
"Bckdha",2.04349875087924e-39,0.41381802243289,0.552,0.419,5.66335243818672e-35,"myofiber","Bckdha","protein_coding"
"Eif3d",2.32499172625896e-39,-0.302830720337769,0.316,0.536,6.44348207015407e-35,"myofiber","Eif3d","protein_coding"
"Ltbp3",2.36172398375057e-39,-0.313046627850902,0.219,0.417,6.54528184856632e-35,"myofiber","Ltbp3","protein_coding"
"Tomm5",2.41168509057396e-39,-0.319897670523529,0.439,0.648,6.68374406001668e-35,"myofiber","Tomm5","protein_coding"
"Ap2a2",2.61740873493286e-39,-0.334460752571349,0.298,0.506,7.25388656799293e-35,"myofiber","Ap2a2","protein_coding"
"Npc1",2.78432216251189e-39,-0.262727441690502,0.151,0.324,7.71647044118546e-35,"myofiber","Npc1","protein_coding"
"Stac3",2.90764234671028e-39,0.39554627073133,0.598,0.454,8.05823999967288e-35,"myofiber","Stac3","protein_coding"
"Itgb5",4.49057474411699e-39,-0.345872810713361,0.314,0.515,1.24451788458458e-34,"myofiber","Itgb5","protein_coding"
"Hspa4",4.92511571090452e-39,-0.264736686804245,0.308,0.53,1.36494656812008e-34,"myofiber","Hspa4","protein_coding"
"Tspan8",5.94704699713972e-39,0.385367877521607,0.406,0.234,1.6481646047873e-34,"myofiber","Tspan8","protein_coding"
"Pkia",6.11655494815306e-39,0.412242203184083,0.672,0.575,1.69514203833114e-34,"myofiber","Pkia","protein_coding"
"Tsc22d1",1.58860341633839e-38,-0.298334385579159,0.348,0.558,4.40265550804023e-34,"myofiber","Tsc22d1","protein_coding"
"Add1",1.62904735413764e-38,-0.264978295653137,0.198,0.393,4.51474183725707e-34,"myofiber","Add1","protein_coding"
"Dpm3",1.71230199414144e-38,-0.271884338049963,0.27,0.482,4.74547374656358e-34,"myofiber","Dpm3","protein_coding"
"Gpcpd1",2.2352195551901e-38,0.40782021575595,0.486,0.334,6.19468747525384e-34,"myofiber","Gpcpd1","protein_coding"
"Zfp106",2.36821703008436e-38,0.432339553608299,0.721,0.67,6.5632766771758e-34,"myofiber","Zfp106","protein_coding"
"Suclg1",2.80366724654542e-38,0.351122852105543,0.814,0.747,7.77008340707598e-34,"myofiber","Suclg1","protein_coding"
"Mn1",4.43052120054338e-38,0.382504223986189,0.344,0.182,1.22787464551859e-33,"myofiber","Mn1","protein_coding"
"Psme1",4.5121184000587e-38,-0.291372053235815,0.226,0.42,1.25048849339227e-33,"myofiber","Psme1","protein_coding"
"Eln",4.76061233192969e-38,-0.360787921573653,0.124,0.29,1.31935610167099e-33,"myofiber","Eln","protein_coding"
"Eif4h",4.93701123766385e-38,-0.351054069611936,0.447,0.637,1.36824329440616e-33,"myofiber","Eif4h","protein_coding"
"Trmt112",5.00632540684323e-38,-0.279664278221486,0.267,0.476,1.38745302325253e-33,"myofiber","Trmt112","protein_coding"
"Lamtor1",5.34711912748762e-38,-0.349036662934739,0.513,0.698,1.48190059499192e-33,"myofiber","Lamtor1","protein_coding"
"Psma4",5.86784425502128e-38,-0.316799289648895,0.438,0.649,1.6262143568366e-33,"myofiber","Psma4","protein_coding"
"Acot13",6.79687872458998e-38,0.413423022070872,0.621,0.501,1.88368696973287e-33,"myofiber","Acot13","protein_coding"
"Fdps",1.52860086228133e-37,-0.255690715044339,0.117,0.275,4.23636442972647e-33,"myofiber","Fdps","protein_coding"
"1810058I24Rik",1.8044318539232e-37,-0.323288500463362,0.443,0.649,5.00080243996275e-33,"myofiber","1810058I24Rik","protein_coding"
"Ndufs8",1.81637950379127e-37,0.37316804470067,0.818,0.769,5.03391415680712e-33,"myofiber","Ndufs8","protein_coding"
"Plac9a",2.12822120943164e-37,-0.403815903018327,0.632,0.806,5.89815225981884e-33,"myofiber","Plac9a","protein_coding"
"Tm9sf2",2.63448513882477e-37,-0.304735627698392,0.349,0.569,7.30121211373897e-33,"myofiber","Tm9sf2","protein_coding"
"Mrln",2.75797980020403e-37,0.399895093775038,0.509,0.353,7.64346521828546e-33,"myofiber","Mrln","protein_coding"
"Synpo2",3.88464921455018e-37,0.373850133970761,0.807,0.709,1.07659168332044e-32,"myofiber","Synpo2","protein_coding"
"Trappc1",4.27058163053577e-37,-0.262692239109215,0.237,0.435,1.18354899308668e-32,"myofiber","Trappc1","protein_coding"
"Eif6",5.17730763423903e-37,-0.273632697532882,0.244,0.441,1.434839037753e-32,"myofiber","Eif6","protein_coding"
"Synm",5.40732590375188e-37,0.391607748217374,0.631,0.504,1.4985863009658e-32,"myofiber","Synm","protein_coding"
"Sf3b5",6.58050217182429e-37,-0.295179877160669,0.322,0.537,1.82372037189938e-32,"myofiber","Sf3b5","protein_coding"
"Nucks1",7.25775361992919e-37,-0.275143156618816,0.307,0.521,2.01141383822718e-32,"myofiber","Nucks1","protein_coding"
"Sgca",8.72167772402515e-37,0.352654941142033,0.669,0.535,2.41712576443633e-32,"myofiber","Sgca","protein_coding"
"Usf2",8.73429158492642e-37,-0.270972161529101,0.293,0.502,2.42062156984651e-32,"myofiber","Usf2","protein_coding"
"Bnip2",1.34481638139421e-36,-0.286259887411687,0.304,0.513,3.72702411939591e-32,"myofiber","Bnip2","protein_coding"
"Siva1",1.79680165183387e-36,-0.259010945673253,0.222,0.414,4.97965609789238e-32,"myofiber","Siva1","protein_coding"
"Psma5",1.86728390821811e-36,-0.297578936107564,0.347,0.55,5.17499062323568e-32,"myofiber","Psma5","protein_coding"
"mt-Tp",2.03218325267772e-36,0.47957205134355,0.659,0.574,5.63199266647103e-32,"myofiber","mt-Tp","Mt_tRNA"
"Ppp1r3c",2.45231665013384e-36,0.461159929746881,0.564,0.448,6.79635036418091e-32,"myofiber","Ppp1r3c","protein_coding"
"Dusp3",2.74819434226477e-36,-0.28203433648854,0.34,0.56,7.61634580015259e-32,"myofiber","Dusp3","protein_coding"
"Cct7",3.060174714277e-36,-0.337366277889617,0.485,0.688,8.48096820314728e-32,"myofiber","Cct7","protein_coding"
"Gm48610",3.23330264055454e-36,-0.367424783147164,0.046,0.156,8.96077493803286e-32,"myofiber","Gm48610","lncRNA"
"Psmd2",3.37386703900647e-36,-0.328117363821854,0.553,0.729,9.35033511190253e-32,"myofiber","Psmd2","protein_coding"
"Nedd4",4.17320537196909e-36,-0.311818623821322,0.647,0.789,1.15656213678751e-31,"myofiber","Nedd4","protein_coding"
"Rnaset2a",4.21991765058972e-36,-0.379059631087042,0.159,0.316,1.16950797768444e-31,"myofiber","Rnaset2a","protein_coding"
"Rpl7l1",4.79671069170067e-36,-0.271093143608508,0.223,0.414,1.32936040109792e-31,"myofiber","Rpl7l1","protein_coding"
"H2aj",4.91918436869983e-36,-0.296377356596905,0.312,0.515,1.36330275594147e-31,"myofiber","H2aj","protein_coding"
"Chrnb1",5.2629880856781e-36,-0.283390225396505,0.214,0.402,1.45858451806483e-31,"myofiber","Chrnb1","protein_coding"
"Ssr3",7.9498649706938e-36,-0.344710228765338,0.551,0.727,2.20322557797808e-31,"myofiber","Ssr3","protein_coding"
"Plpp3",8.4786822827901e-36,-0.300585424168365,0.283,0.491,2.34978200785245e-31,"myofiber","Plpp3","protein_coding"
"Hmgb1",8.60396741722905e-36,-0.531249125121285,0.39,0.546,2.38450353001086e-31,"myofiber","Hmgb1","protein_coding"
"Sf3b2",8.88504700533988e-36,-0.251745173195507,0.304,0.521,2.46240192705989e-31,"myofiber","Sf3b2","protein_coding"
"Ssu72",8.97647556818062e-36,-0.306074936405077,0.322,0.521,2.48774043896558e-31,"myofiber","Ssu72","protein_coding"
"Smim7",9.01470864317291e-36,-0.271685050955277,0.351,0.566,2.49833635336894e-31,"myofiber","Smim7","protein_coding"
"Hhatl",9.3673730472225e-36,0.379145912231803,0.562,0.415,2.59607376630724e-31,"myofiber","Hhatl","protein_coding"
"Wdr83os",9.73542202534629e-36,-0.267024051036844,0.375,0.591,2.69807486010447e-31,"myofiber","Wdr83os","protein_coding"
"Snrpd2",1.03920589864069e-35,-0.328022240188586,0.491,0.689,2.88005522749279e-31,"myofiber","Snrpd2","protein_coding"
"Hmga1",1.05182647074896e-35,-0.318067835738982,0.02,0.108,2.91503188103366e-31,"myofiber","Hmga1","protein_coding"
"Idh3a",1.06781000447024e-35,0.285099076684866,0.898,0.838,2.95932864638882e-31,"myofiber","Idh3a","protein_coding"
"Smoc2",1.16361172858849e-35,-0.390253158836566,0.506,0.692,3.22483354461015e-31,"myofiber","Smoc2","protein_coding"
"Bcas2",1.52488281574246e-35,-0.273043638919298,0.247,0.441,4.22606023554866e-31,"myofiber","Bcas2","protein_coding"
"Ggnbp1",1.57990187441219e-35,0.288628099694313,0.247,0.098,4.37854005474596e-31,"myofiber","Ggnbp1","protein_coding"
"Tomm20",1.63116643757661e-35,-0.319029185387028,0.53,0.716,4.52061466509983e-31,"myofiber","Tomm20","protein_coding"
"Tppp3",2.44153508825303e-35,-0.291456902572101,0.275,0.478,6.76647034358445e-31,"myofiber","Tppp3","protein_coding"
"Ankrd23",2.97420574024704e-35,0.727599665163448,0.513,0.389,8.24271378852065e-31,"myofiber","Ankrd23","protein_coding"
"Srl",3.68843690625028e-35,0.307185366059316,0.909,0.834,1.0222134041982e-30,"myofiber","Srl","protein_coding"
"Csnk1a1",4.6980828996461e-35,-0.287221659874084,0.433,0.643,1.30202669480792e-30,"myofiber","Csnk1a1","protein_coding"
"Fxyd1",5.3803344595156e-35,0.331129988615178,0.905,0.801,1.49110589211015e-30,"myofiber","Fxyd1","protein_coding"
"Snord17",5.6817852623402e-35,-0.311434577920918,0.305,0.512,1.57464996760496e-30,"myofiber","Snord17","snoRNA"
"Abce1",5.6877877904978e-35,-0.371207142136007,0.189,0.356,1.57631350825856e-30,"myofiber","Abce1","protein_coding"
"Ndufs3",8.31586942117168e-35,0.380588218507558,0.777,0.71,2.30466005138352e-30,"myofiber","Ndufs3","protein_coding"
"Ankrd9",9.23924283447384e-35,0.413327133834798,0.51,0.384,2.56056375914608e-30,"myofiber","Ankrd9","protein_coding"
"Spcs1",9.61350563597883e-35,-0.309608288442772,0.574,0.737,2.66428695195517e-30,"myofiber","Spcs1","protein_coding"
"Snta1",9.85700081289991e-35,0.364726623803099,0.663,0.557,2.73176920528708e-30,"myofiber","Snta1","protein_coding"
"Tcp1",1.01719701289915e-34,-0.310306136001138,0.52,0.706,2.81905980154872e-30,"myofiber","Tcp1","protein_coding"
"Snrpd3",1.18330725182785e-34,-0.313775209548372,0.537,0.726,3.27941771771571e-30,"myofiber","Snrpd3","protein_coding"
"Uba1",1.19796285837587e-34,-0.316566984634257,0.443,0.633,3.3200342657029e-30,"myofiber","Uba1","protein_coding"
"2310002L09Rik",2.40085888058707e-34,0.406430612879088,0.526,0.389,6.653740301659e-30,"myofiber","2310002L09Rik","protein_coding"
"Ppp2r1a",2.61481690375779e-34,-0.331605093081246,0.446,0.642,7.24670356707433e-30,"myofiber","Ppp2r1a","protein_coding"
"Atp6v1e1",2.92974722994578e-34,-0.273894188472612,0.522,0.711,8.11950147307173e-30,"myofiber","Atp6v1e1","protein_coding"
"Myod1",2.95525777492797e-34,-0.265207057348464,0.217,0.399,8.19020139743536e-30,"myofiber","Myod1","protein_coding"
"Hnrnph1",3.28230037726805e-34,-0.253231828233183,0.353,0.567,9.09656726556068e-30,"myofiber","Hnrnph1","protein_coding"
"Parp1",5.03143857646157e-34,-0.275923997074419,0.186,0.358,1.39441288708056e-29,"myofiber","Parp1","protein_coding"
"Actc1",5.2699336701382e-34,-1.91395083514608,0.611,0.626,1.4605094173421e-29,"myofiber","Actc1","protein_coding"
"Nbl1",1.03976291978574e-33,-0.276208227783345,0.221,0.414,2.88159895589419e-29,"myofiber","Nbl1","protein_coding"
"Sap18",1.15160849704138e-33,-0.434922461701879,0.209,0.37,3.19156778870049e-29,"myofiber","Sap18","protein_coding"
"Dlgap4",1.21148843765354e-33,-0.303555476752402,0.325,0.513,3.35751905611302e-29,"myofiber","Dlgap4","protein_coding"
"Sparcl1",1.27868724992987e-33,-0.394762550009532,0.543,0.714,3.54375384445565e-29,"myofiber","Sparcl1","protein_coding"
"Gatd3a",1.32707688829659e-33,0.398753541581843,0.61,0.509,3.67786088822518e-29,"myofiber","Gatd3a","protein_coding"
"Gm37144",1.82366178147936e-33,-0.353079468911729,0.505,0.707,5.0540962611919e-29,"myofiber","Gm37144","TEC"
"Ube2l3",2.28363791630877e-33,-0.30090772428184,0.472,0.653,6.32887412125813e-29,"myofiber","Ube2l3","protein_coding"
"Prr33",2.36081863012218e-33,0.386902587557771,0.403,0.261,6.54277275152061e-29,"myofiber","Prr33","protein_coding"
"Gtf2h5",2.48217673659801e-33,-0.251575858415741,0.373,0.578,6.87910460780773e-29,"myofiber","Gtf2h5","protein_coding"
"Serbp1",2.79710822732872e-33,-0.294275977279573,0.772,0.873,7.75190574121883e-29,"myofiber","Serbp1","protein_coding"
"G3bp1",3.48875693481798e-33,-0.278357926471798,0.386,0.59,9.66874096915456e-29,"myofiber","G3bp1","protein_coding"
"ENSMUSG00000115801",3.69172955538221e-33,-0.280217733206611,0.04,0.143,1.02312592897863e-28,"myofiber","ENSMUSG00000115801","lncRNA"
"Rbm39",4.88287585900958e-33,-0.254937694442972,0.328,0.537,1.35324021556591e-28,"myofiber","Rbm39","protein_coding"
"Ubxn1",7.02850360938803e-33,-0.304622757811011,0.587,0.759,1.9478794903058e-28,"myofiber","Ubxn1","protein_coding"
"Ubl5",8.66547206011805e-33,-0.276000903696264,0.702,0.819,2.40154892674112e-28,"myofiber","Ubl5","protein_coding"
"Ccz1",8.74522434783833e-33,-0.278494834784259,0.129,0.275,2.42365147575991e-28,"myofiber","Ccz1","protein_coding"
"Angptl2",8.91986593813113e-33,-0.290474739395071,0.325,0.522,2.47205164609366e-28,"myofiber","Angptl2","protein_coding"
"H19",9.49732214290054e-33,-1.28746268309985,0.773,0.778,2.63208785868346e-28,"myofiber","H19","lncRNA"
"Gnas",1.10082071048203e-32,-0.274015023331783,0.972,0.979,3.05081451702989e-28,"myofiber","Gnas","protein_coding"
"Psmd13",1.33464394960798e-32,-0.258388985943371,0.424,0.643,3.69883224194355e-28,"myofiber","Psmd13","protein_coding"
"Gmpr",1.67555576054346e-32,0.381789636320623,0.57,0.461,4.64363523477015e-28,"myofiber","Gmpr","protein_coding"
"Eepd1",1.93384860006195e-32,0.386398388795785,0.399,0.253,5.35946801021169e-28,"myofiber","Eepd1","protein_coding"
"Myom2",2.54355705319789e-32,0.302077697492294,0.906,0.797,7.04921401723264e-28,"myofiber","Myom2","protein_coding"
"Mef2a",2.66733450863615e-32,-0.256711715209822,0.311,0.516,7.39225085723423e-28,"myofiber","Mef2a","protein_coding"
"Hspd1",2.87033481962956e-32,-0.348049196952867,0.519,0.686,7.95484591912137e-28,"myofiber","Hspd1","protein_coding"
